# Data file generated by gp_save.m
# 
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-4.9855	1.8933	-3.4986	3.7108	-0.71781	4.9525	0.3114	5.0811	1.1076	5.0989	1.7338	5.077	2.2449	5.0453	2.6794	5.0146
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.0784	1.9305	-3.5672	3.7835	-0.74169	5.0496	0.3028	5.1807	1.1098	5.1988	1.7433	5.1765	2.2595	5.1442	2.6977	5.1129
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.1712	1.9676	-3.6358	3.8563	-0.76557	5.1467	0.2942	5.2804	1.1119	5.2988	1.7528	5.2761	2.2741	5.2432	2.7159	5.2112
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.2641	2.0047	-3.7044	3.929	-0.78945	5.2438	0.2856	5.38	1.114	5.3988	1.7623	5.3756	2.2887	5.3421	2.7341	5.3096
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.3569	2.0418	-3.773	4.0018	-0.81333	5.3409	0.277	5.4796	1.1161	5.4988	1.7718	5.4752	2.3033	5.441	2.7523	5.4079
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.4498	2.079	-3.8416	4.0746	-0.8372	5.438	0.2684	5.5793	1.1182	5.5988	1.7813	5.5747	2.3179	5.54	2.7706	5.5062
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.5427	2.1161	-3.9102	4.1473	-0.86108	5.5351	0.2598	5.6789	1.1203	5.6987	1.7908	5.6743	2.3325	5.6389	2.7888	5.6045
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.6355	2.1532	-3.9788	4.2201	-0.88496	5.6322	0.2512	5.7785	1.1224	5.7987	1.8002	5.7738	2.3471	5.7378	2.807	5.7029
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.7284	2.1903	-4.0474	4.2928	-0.90884	5.7293	0.2426	5.8781	1.1245	5.8987	1.8097	5.8734	2.3617	5.8367	2.8252	5.8012
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.8212	2.2275	-4.116	4.3656	-0.93272	5.8264	0.234	5.9778	1.1266	5.9987	1.8192	5.9729	2.3763	5.9357	2.8435	5.8995
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-5.9141	2.2646	-4.1846	4.4384	-0.9566	5.9235	0.2254	6.0774	1.1288	6.0986	1.8287	6.0725	2.3909	6.0346	2.8617	5.9978
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.0069	2.3017	-4.2532	4.5111	-0.98048	6.0206	0.2168	6.177	1.1309	6.1986	1.8382	6.172	2.4055	6.1335	2.8799	6.0962
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.0998	2.3388	-4.3218	4.5839	-1.0044	6.1178	0.2082	6.2767	1.133	6.2986	1.8477	6.2716	2.4201	6.2324	2.8981	6.1945
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.1926	2.376	-4.3904	4.6566	-1.0282	6.2149	0.1996	6.3763	1.1351	6.3986	1.8572	6.3711	2.4347	6.3314	2.9164	6.2928
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.2855	2.4131	-4.459	4.7294	-1.0521	6.312	0.191	6.4759	1.1372	6.4986	1.8666	6.4707	2.4493	6.4303	2.9346	6.3911
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.3783	2.4502	-4.5276	4.8022	-1.076	6.4091	0.1824	6.5755	1.1393	6.5985	1.8761	6.5702	2.4639	6.5292	2.9528	6.4895
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.4712	2.4873	-4.5962	4.8749	-1.0999	6.5062	0.1738	6.6752	1.1414	6.6985	1.8856	6.6698	2.4785	6.6282	2.971	6.5878
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.564	2.5245	-4.6648	4.9477	-1.1237	6.6033	0.1652	6.7748	1.1435	6.7985	1.8951	6.7693	2.4931	6.7271	2.9893	6.6861
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.6569	2.5616	-4.7334	5.0205	-1.1476	6.7004	0.1566	6.8744	1.1456	6.8985	1.9046	6.8689	2.5077	6.826	3.0075	6.7844
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.7497	2.5987	-4.802	5.0932	-1.1715	6.7975	0.148	6.9741	1.1477	6.9984	1.9141	6.9684	2.5224	6.9249	3.0257	6.8828
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.8426	2.6358	-4.8706	5.166	-1.1954	6.8946	0.1394	7.0737	1.1499	7.0984	1.9236	7.068	2.537	7.0239	3.0439	6.9811
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-6.9355	2.673	-4.9392	5.2387	-1.2193	6.9917	0.1308	7.1733	1.152	7.1984	1.9331	7.1675	2.5516	7.1228	3.0622	7.0794
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.0283	2.7101	-5.0078	5.3115	-1.2431	7.0888	0.1222	7.273	1.1541	7.2984	1.9425	7.2671	2.5662	7.2217	3.0804	7.1778
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.1212	2.7472	-5.0764	5.3843	-1.267	7.1859	0.1136	7.3726	1.1562	7.3984	1.952	7.3666	2.5808	7.3207	3.0986	7.2761
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.214	2.7843	-5.145	5.457	-1.2909	7.283	0.105	7.4722	1.1583	7.4983	1.9615	7.4662	2.5954	7.4196	3.1168	7.3744
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.3069	2.8214	-5.2136	5.5298	-1.3148	7.3801	0.0964	7.5718	1.1604	7.5983	1.971	7.5657	2.61	7.5185	3.135	7.4727
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.3997	2.8586	-5.2822	5.6025	-1.3387	7.4773	0.0878	7.6715	1.1625	7.6983	1.9805	7.6653	2.6246	7.6174	3.1533	7.5711
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.4926	2.8957	-5.3508	5.6753	-1.3625	7.5744	0.0792	7.7711	1.1646	7.7983	1.99	7.7648	2.6392	7.7164	3.1715	7.6694
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.5854	2.9328	-5.4194	5.7481	-1.3864	7.6715	0.0706	7.8707	1.1667	7.8982	1.9995	7.8644	2.6538	7.8153	3.1897	7.7677
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.6783	2.9699	-5.488	5.8208	-1.4103	7.7686	0.062	7.9704	1.1689	7.9982	2.009	7.9639	2.6684	7.9142	3.2079	7.866
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.7711	3.0071	-5.5566	5.8936	-1.4342	7.8657	0.0534	8.07	1.171	8.0982	2.0184	8.0635	2.683	8.0131	3.2262	7.9644
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.864	3.0442	-5.6252	5.9663	-1.458	7.9628	0.0448	8.1696	1.1731	8.1982	2.0279	8.163	2.6976	8.1121	3.2444	8.0627
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-7.9568	3.0813	-5.6938	6.0391	-1.4819	8.0599	0.0362	8.2692	1.1752	8.2982	2.0374	8.2626	2.7122	8.211	3.2626	8.161
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.0497	3.1184	-5.7624	6.1119	-1.5058	8.157	0.0276	8.3689	1.1773	8.3981	2.0469	8.3621	2.7268	8.3099	3.2808	8.2593
NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	-8.1426	3.1556	-5.831	6.1846	-1.5297	8.2541	0.019	8.4685	1.1794	8.4981	2.0564	8.4617	2.7414	8.4089	3.2991	8.3577
