# Data file generated by gp_save.m
# 
0.026367	1.3924	11.014	10.945	9.5946
0.026498	1.3712	10.989	10.834	9.5516
0.026629	1.3501	10.964	10.72	9.5086
0.026761	1.3289	10.939	10.602	9.4657
0.026894	1.3078	10.914	10.482	9.4227
0.027027	1.2866	10.889	10.358	9.3797
0.027161	1.2655	10.864	10.23	9.3368
0.027296	1.2444	10.838	10.1	9.2938
0.027431	1.2232	10.813	9.9667	9.2508
0.027567	1.2021	10.788	9.8302	9.2079
0.027704	1.1467	10.734	9.8085	9.1649
0.027842	1.1256	10.708	9.67	9.1219
0.02798	1.1044	10.683	9.5286	9.079
0.028118	1.0833	10.658	9.3844	9.036
0.028258	1.0622	10.632	9.2375	8.993
0.028398	1.041	10.607	9.088	8.9501
0.028539	1.0199	10.581	8.9362	8.9071
0.02868	0.99879	10.556	8.7821	8.8641
0.028822	0.97767	10.53	8.626	8.8212
0.028965	0.95655	10.504	8.4682	8.7782
0.029109	0.93543	10.479	8.3089	8.7352
0.029253	0.91432	10.453	8.1485	8.6923
0.029398	0.8932	10.427	7.9873	8.6493
0.029544	0.87209	10.401	7.8256	8.6064
0.029691	0.85098	10.375	7.664	8.5634
0.029838	0.82987	10.349	7.5029	8.5204
0.029986	0.80876	10.323	7.3428	8.4775
0.030135	0.78765	10.297	7.1844	8.4345
0.030284	0.76654	10.271	7.0282	8.3915
0.030434	0.74544	10.245	6.8749	8.3486
0.030585	0.72434	10.219	6.7252	8.3056
0.030737	0.70324	10.193	6.5799	8.2626
0.030889	0.68214	10.166	6.4398	8.2197
0.031042	0.66104	10.14	6.3056	8.1767
0.031196	0.63994	10.114	6.1782	8.1337
0.031351	0.61885	10.087	6.0583	8.0908
0.031506	0.59776	10.061	5.9468	8.0478
0.031663	0.57666	10.034	5.8444	8.0048
0.03182	0.55558	10.008	5.7517	7.9619
0.031978	0.53449	9.9809	5.6695	7.9189
0.032136	0.5134	9.9541	5.5982	7.8759
0.032295	0.49232	9.9274	5.5383	7.833
0.032456	0.47123	9.9005	5.49	7.79
0.032617	0.45015	9.8736	5.4536	7.747
0.032778	0.42907	9.8467	5.4291	7.7041
0.032941	0.40799	9.8197	5.4163	7.6611
0.033104	0.38692	9.7926	5.4152	7.6181
0.033268	0.36584	9.7655	5.4252	7.5752
0.033433	0.34477	9.7383	5.4459	7.5322
0.033599	0.3237	9.711	5.4768	7.4892
0.033766	0.30263	9.6837	5.5171	7.4463
0.033933	0.28156	9.6563	5.566	7.4033
0.034101	0.26049	9.6289	5.6229	7.3604
0.034271	0.23943	9.6013	5.6867	7.3174
0.03444	0.21837	9.5738	5.7567	7.2744
0.034611	0.1973	9.5461	5.8319	7.2315
0.034783	0.17624	9.5184	5.9116	7.1885
0.034955	0.15519	9.4906	5.9948	7.1455
0.035129	0.13413	9.4628	6.0808	7.1026
0.035303	0.11308	9.4349	6.1687	7.0596
0.035478	0.092023	9.4069	6.2578	7.0166
0.035654	0.070972	9.3788	6.3474	6.9737
0.035831	0.049923	9.3507	6.4369	6.9307
